Index,SongName,Artist,Genre,ID,Length,Explicit,PercentRating
3008,Can't Stop Falling Into Love,Cheap Trick,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam metal', 'glam rock', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'power pop', 'rock', 'soft rock']",1HSV3wfPeq8fp0uAJ2rZ4Q,229680,FALSE,28
3009,"Can't Stop Groovin' Now, Wanna Do It Some More",B.T. Express,"['classic soul', 'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm']",0obcOSapJ9Lmqy2UWfxBAy,352506,FALSE,12
3010,Can't Stop Lovin' You,Van Halen,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",6z3JD6IqVvu6TUBtCfQPbe,247466,FALSE,53
3011,Can't Stop Loving You,Phil Collins,"['mellow gold', 'soft rock']",2W6PNGCN4PGwPMf1jYazL4,256453,FALSE,63
3012,Can't Stop Loving You,Tom Jones,"['adult standards', 'british invasion', 'mellow gold']",1HQI0Rj3xfFQ8qwH7ftMSE,248626,FALSE,36
3013,Can't Stop My Heart From Loving You (The Rain Song),Aaron Neville,"['soul']",1SdG61anvsCv8hffXPU8FD,257560,FALSE,27
3014,Can't Stop The Feeling!,Justin Timberlake,"['dance pop', 'pop']",1WkMMavIMc4JZ8cfMmxHkI,237546,FALSE,74
3015,Can't Stop This Thing We Started,Bryan Adams,"['album rock', 'canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",753VOnELPOptUFMm7H10Vc,195933,FALSE,51
3016,"Can't Stop, Won't Stop",Young Gunz,"['philly rap']",1kgDlypHy9hCvCxeoCtd7X,262800,TRUE,45
3017,Can't Stop,After 7,"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",1TYt5etb427hvOod3EKJA5,247906,FALSE,44
3018,CAN'T STOP,DaBaby,"['north carolina hip hop', 'rap']",57crda5Lx9OVaYCzb4Wrnd,168373,TRUE,55
3019,Can't Stop,Red Hot Chili Peppers,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'post-grunge', 'rock']",3ZOEytgrvLwQaqXreDs2Jx,269000,FALSE,81
3020,Can't Stop,Rick James,"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul']",0XZ7xLQGxMGluQcSUaDT7b,257106,FALSE,24
3021,Can't Take My Eyes Off You,Frankie Valli,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']",6ft9PAgNOjmZ2kFVP7LGqb,203240,FALSE,70
3022,Can't Take My Eyes Off You,Nancy Wilson,"['adult standards', 'cool jazz', 'jazz', 'lounge', 'soul', 'vocal jazz']",0mFB7wfCbTF7I3JNVxZozg,203120,FALSE,8
3023,Can't Tell Me Nothing,Kanye West,"['chicago rap', 'rap']",2MIBAmYwiuGoKUlpq9B9sZ,271600,TRUE,73
3024,Can't Truss It,Public Enemy,"['conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap']",5r5uZvXHbE4X6CdhnSATtX,321573,FALSE,45
3025,Can't Wait All Night,Juice Newton,"['classic country pop', 'country dawn', 'soft rock']",1rLQBnmGJnZALKuqYm9fJY,239266,FALSE,19
3026,Can't Wait Another Minute,Five Star,"['modern uplift']",0668Md7QtiVoYFQbOamolA,270866,FALSE,21
3027,Can't Wait,Redman,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'rap', 'southern hip hop', 'wu fam']",0gr7MtWpDjyWK3E0xCbJCX,252613,TRUE,41
3028,Can't We Try,Rockell "[Duet With Collage]",,05x2GKR3eEzPNglTIkAwVL,257106,FALSE,31
3029,Can't We Try,Teddy Pendergrass,"['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'philly soul', 'post-disco', 'quiet storm', 'soul', 'southern soul', 'urban contemporary']",16fL0EBjZAqAVASav7A6Rl,303720,FALSE,30
3030,Can't You Find Another Way (Of Doing It),Sam & Dave,"['pop', 'uk pop']",47bDqW4ZFJybnMwF9wkSZi,146253,FALSE,19
3031,Can't You Hear My Heartbeat,Herman's Hermits,"['adult standards', 'brill building pop', 'british invasion', 'bubblegum pop', 'classic uk pop', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll']",2tUP1fuo8EdOVz3Bw9r7yu,134840,FALSE,35
3032,Can't You Just See Me,Aretha Franklin,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",5joPaFWU96257ya2GauZfU,123120,FALSE,18
3033,Can't You See (You're Losing Me),Mary Wells,"['brill building pop', 'classic soul', 'funk', 'motown', 'rhythm and blues', 'soul', 'southern soul']",6GV57uLP52XAMCAmaUEBiY,166400,FALSE,19
3034,Can't You See That She's Mine,The Dave Clark Five,"['brill building pop', 'british invasion', 'bubblegum pop', 'classic garage rock', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']",1wqJ7K68NORdEvKmWI9KwW,141880,FALSE,24
3035,Can't You See,The Marshall Tucker Band,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'southern rock']",4fUU9WKxEgJXyrZJsUA2iP,365093,FALSE,66
3036,Can't You See,Waylon Jennings,"['country', 'country rock', 'outlaw country', 'texas country']",2hGp9HNoK1hnzZQa48Yxx7,224165,FALSE,48
3037,Canadian Idiot,"Weird Al"" Yankovic","['antiviral pop', 'comedy rock', 'comic', 'parody']",1gloYGAZI6eHp6MEPjLuL3,143040,FALSE,45
3038,Canadian Sunset,Etta Jones,"['vocal jazz']",7EKMfvkFVCaCPNDgeWZDm8,155306,FALSE,19
3039,Canceled,Larray,"['social media pop', 'viral rap']",3VxOgQ9o1aKonFx4d5lPR3,173880,TRUE,63
3040,Cancer,twenty one pilots,"['modern rock', 'rock']",19W5OTEcQI3ZoRW1HERMyy,236826,FALSE,68
3041,Candida,Dawn,"['calming instrumental']",1QdrUOQkbXJbpNqOKgJpq5,182973,FALSE,45
3042,Candle (Sick And Tired),The White Tie Affair,"['alternative pop rock', 'electropowerpop', 'neon pop punk', 'pixie', 'pop emo']",7L2njnxdaRRvDMNLuP1ZcD,230706,FALSE,42
3043,Candle In The Wind,Elton John,"['glam rock', 'mellow gold', 'piano rock']",5khtjkzX0pzH1cjDgM6K6H,228932,FALSE,59
3044,Candles,Glee Cast,"['glee club', 'hollywood', 'post-teen pop']",5oICWTlNXn1M3DHMaSk0uq,171373,FALSE,39
3045,Candy Apple Red,Bonnie Guitar,"[]",0i5BCyu9VENjS4Z4ER9JJM,144533,FALSE,4
3046,Candy Girl,New Edition,"['boy band', 'dance pop', 'funk', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",72OrfuJ9RxfLCoqAMeKHCZ,235373,FALSE,52
3047,Candy Girl,The 4 Seasons,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']",4AFLFG6pyvhBLC37FbDwc2,157800,FALSE,38
3048,Candy Man,Roy Orbison,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'rock', 'rock-and-roll', 'rockabilly', 'soft rock']",23c4cwGTt6ifXOoO4FlBRK,165640,FALSE,39
3049,Candy Paint,Post Malone,"['dfw rap', 'melodic rap', 'rap']",32lItqlMi4LBhb4k0BaSaC,227533,TRUE,82
3050,Candy Rain,Soul For Real,"['boy band', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",4j1Bk0BEIGCF9hR7cSwl9d,276066,FALSE,60
3051,Candy Shop,50 Cent Featuring Olivia,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'queens hip hop', 'rap']",5D2mYZuzcgjpchVY1pmTPh,209106,TRUE,79
3052,Candy To Me,Eddie Holland,"['motown']",4N0VVY1BeWVpllqcwX7mNH,145040,FALSE,5
3053,Candy's Going Bad,Golden Earring,"['album rock', 'classic rock', 'dutch prog', 'dutch rock', 'nederpop', 'rock']",5t7tuBGnmy1AegGj6WMvqt,372533,FALSE,23
3054,Candy,Cameo,"['disco', 'funk', 'motown', 'new jack swing', 'popping', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",0Aj8EagrPfDoOe5OlUdrLC,339933,FALSE,58
3055,Candy,Doja Cat,"['la indie', 'pop', 'pop rap']",1VJwtWR6z7SpZRwipI12be,190920,TRUE,86
3056,Candyman,Christina Aguilera,"['dance pop', 'pop', 'post-teen pop', 'r&b']",5lUTzPuiloBHm1qEaJcJfF,194213,FALSE,66
3057,Candy,Mandy Moore,"['dance pop', 'hollywood', 'movie tunes', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",2YhE6xeWN0R9RVwEOG9lR1,233871,FALSE,53
3058,Candy,The Astors,"['memphis soul', 'southern soul']",2zCruKarW8FMGbK77z2yh6,182600,FALSE,20
3059,Canned Ham,Norman Greenbaum,"['classic rock']",0wsZ2aWxQsdK85usQ9pMHn,173000,FALSE,15
3060,Cannonball,Lea Michele,"['hollywood', 'pop', 'post-teen pop']",0nSr7aFZlWoM4hULnAGTdx,215426,FALSE,47
3061,Cannonball,Supertramp,"['album rock', 'art rock', 'classic rock', 'glam rock', 'mellow gold', 'piano rock', 'progressive rock', 'rock', 'soft rock']",7AW4T7G3e8VsZ8D7jV1hMr,458083,FALSE,46
3062,Cannonball,The Breeders,"['alternative pop', 'alternative rock', 'boston rock', 'dance rock', 'dayton indie', 'dream pop', 'garage rock', 'indie rock', 'lo-fi', 'noise pop', 'post-punk']",2hjGuRIEfEGzQ5MEWLowiU,213693,FALSE,66
3063,Cantaloop (Flip Fantasia),US3,"['acid jazz', 'jazz rap', 'nu jazz']",2AnTuxahfcAS7dGxGZnihY,279360,FALSE,43
3064,Canvas Of Life,Minor Detail,"['deep new wave']",4vp1ooSVHvf7DDmlSRfpJ4,210445,FALSE,7
3065,Capsize,Frenship & Emily Warren,"['electropop', 'indie electropop', 'indie pop', 'indie poptimism', 'indietronica', 'la pop', 'pop', 'pop edm', 'tropical house']",2XMTqoHHSH0lvuXrvIEdco,237706,FALSE,74
3066,Captain Hook,Megan Thee Stallion,"['houston rap', 'pop', 'pop rap', 'trap queen']",1E3VQQWFQAPJkXfYHjqWoI,176749,TRUE,73
3067,Captain Save A Hoe,E-40,"['cali rap', 'gangster rap', 'hip hop', 'hyphy', 'pop rap', 'rap', 'southern hip hop', 'trap', 'west coast rap']",4ixD6bSwnSlzuBrd2c80vI,288297,TRUE,44
3068,Capture The Moment,Jay & The Americans,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",7LcqujFVOGN4cfc7NGp41y,90671,FALSE,0
3069,Capture Your Heart,Blue,"['dance pop', 'edm', 'pop', 'tropical house', 'uk dance']",5KTLPIrlyYjQENfdkZc4s5,201413,FALSE,7
3070,Car Wash,Rose Royce,"['classic soul', 'disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul']",07RgAeKIlahtqeCw25SkTu,308000,FALSE,53
3071,"Cara, Mia",Jay & The Americans,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",0Arrnl9EB7LtzPISpNBQQf,153160,FALSE,44
3072,Caramel,City High Featuring Eve,"['hip pop']",5dXmPzPDTMWmxmpzxAV1JZ,212293,FALSE,47
3073,Caravan Of Love,"Isley, Jasper, Isley","['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",6IuoGXChH84tF9CT9PCN1h,341973,FALSE,41
3074,Caravan,Santo & Johnny,"['space age pop']",7upcKagl9OmfV6ETI6dH8S,147293,FALSE,3
3075,Cardigan,Don Toliver,"['rap', 'trap']",0Li1OuXXfi7950ilZUFGkF,158708,FALSE,72
3076,Cardigan,Taylor Swift,"['pop', 'post-teen pop']",4R2kfaDFhslZEMJqAFNpdd,239560,FALSE,81
3077,Carefree Highway,Gordon Lightfoot,"['album rock', 'canadian country', 'canadian folk', 'canadian singer-songwriter', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'traditional folk']",59EupkPF0AA5nu0qDo5FlK,222133,FALSE,51
3078,Careful,Paramore,"['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk']",63L9AjBDN3SOMbJlBkFqiZ,230440,FALSE,57
3079,Careless Love,Ray Charles,"['adult standards', 'classic soul', 'jazz blues', 'piano blues', 'soul', 'soul blues', 'vocal jazz']",5fnlUDWCW3wgoiaCjyfakI,241453,FALSE,29
3080,Careless Whisper,Seether,"['alternative metal', 'nu metal', 'post-grunge', 'south african rock']",46eHxWRKmtYhUHPDRgclt6,296973,FALSE,64
3081,Carey,Joni Mitchell,"['canadian folk', 'canadian singer-songwriter', 'folk', 'folk rock', 'lilith', 'mellow gold', 'rock', 'singer-songwriter', 'traditional folk']",11dUk8E2z8Oj1JURwl7GJd,182906,FALSE,54
3082,Caribbean Blue,Enya,"['celtic', 'middle earth']",31TAub5WKWEsVTJcdksxq7,239600,FALSE,54
3083,Caribbean Festival,Kool & The Gang,"['disco', 'funk', 'motown', 'post-disco', 'quiet storm', 'soul']",4rQmGQb4UTmB2gSXWybOmL,453266,FALSE,17
3084,Caribbean Queen (No More Love On The Run),Billy Ocean,"['dance rock', 'disco', 'europop', 'mellow gold', 'motown', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",72dwliDcUH6g2TFiMTEbE9,244440,FALSE,56
3085,Caribbean,Mitchell Torok,"[]",51OPErNxOFv7Qv0LQKeQZ5,152693,FALSE,11
3086,Carlene,Phil Vassar,"['contemporary country', 'country', 'country road', 'modern country rock']",339hc1FygD8oJl4kg24IjG,246240,FALSE,43
3087,Carmen,Herb Alpert & The Tijuana Brass,"['adult standards', 'easy listening', 'lounge']",12xuDqTLVeX5YGhu6iC42k,220373,FALSE,12
3088,Carnival,Natalie Merchant,"['folk', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'singer-songwriter']",4QXhRjZacZ1gZUeL7Ukktw,361106,FALSE,51
3089,Carol,Chuck Berry,"['blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']",41ADUIxv4MkkWi7kgaZMrH,168600,FALSE,43
3090,Carolina Day,Livingston Taylor,"['audiophile vocal']",5uggkxEBEH2X3sEMKponuF,188093,FALSE,21
3091,Carolina In My Mind,James Taylor,"['adult standards', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",2T5Ch09nefwckOu5NQvjIk,238573,FALSE,67
3092,Carolina In The Pines,Michael Murphey,"['country rock', 'cowboy western', 'new mexico music', 'outlaw country']",5PNp1Vx3mPocQ2LIXJPe1S,250560,FALSE,29
3093,Carolina,Parmalee,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'modern uplift']",7JKUEuxOW5NNieEjoW59sH,201346,FALSE,58
3094,"Caroline, No",Brian Wilson,"['baroque pop', 'sunshine pop']",45RvzLqo8e2rqGPGQRFbFm,158800,FALSE,16
3095,Caroline,Amine,"['hip hop', 'pop', 'pop rap', 'portland hip hop', 'rap']",5hTpBe8h35rJ67eAWHQsJx,209640,TRUE,78
3096,Carolyn,Merle Haggard And The Strangers,"['bakersfield sound']",6T8BdqgorV2Pm4Zmd5mpF5,155333,FALSE,29
3097,Carousel,Travis Scott,"['rap']",7KZ5MMVgBVox9ycroB2UrI,180182,TRUE,72
3098,Carpet Man,The 5th Dimension,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk', 'folk rock', 'lounge', 'mellow gold', 'motown', 'soft rock', 'sunshine pop']",4FVq4f9tepIdeEmFX60HVV,185680,FALSE,16
3099,Carrie,Cliff Richard,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic uk pop', 'europop', 'mellow gold', 'new wave pop', 'rock-and-roll', 'soft rock']",7kKCTWwhb5GnQbjQyyAaCN,207626,FALSE,22
3100,Carrie,Europe,"['album rock', 'glam metal', 'hard rock', 'rock', 'swedish hard rock']",29wJiSQcze8HEmxkUQykyp,272133,FALSE,71
3101,Carry Me Back,The Rascals,"['brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'merseybeat', 'motown', 'psychedelic rock', 'rock-and-roll']",5HOA2Vu2Su13uijEv7krb0,173040,FALSE,10
3102,"Carry Me, Carrie",Dr. Hook And The Medicine Show,"['bubblegum pop', 'classic uk pop', 'country rock', 'folk rock', 'mellow gold', 'soft rock']",3TZNUjZ0gbNy8Ruikja5V7,257893,FALSE,36
3103,Carry On Wayward Son,Kansas,"['album rock', 'art rock', 'bow pop', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",4DMKwE2E2iYDKY01C335Uw,323000,FALSE,76
3104,Carry On,fun.,"['baroque pop', 'metropopolis', 'modern rock', 'pop', 'pop rock']",7gpy7sfWPNuOKmUNs3XQYE,278373,FALSE,62
3105,Carry On,XXXTentacion,"['emo rap', 'miami hip hop']",2yZax79pOrYuyIFVW2cZY2,129720,TRUE,77
3106,Carry Out,Timbaland Featuring Justin Timberlake,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'rap', 'urban contemporary']",2DHc2e5bBn4UzY0ENVFrUl,232466,FALSE,65
3107,Cars With The Boom,L'Trimm,"['miami bass', 'miami hip hop', 'old school hip hop']",7AOU7oaKRWHm5SG6IFVvtJ,234373,FALSE,25
3108,Cars,Gary Numan,"['art pop', 'art rock', 'dance rock', 'industrial rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'post-punk', 'synthpop']",6HZ67VImxqr8aMBEEhblzf,238906,FALSE,64
3109,Carter Son,YoungBoy Never Broke Again,"['baton rouge rap', 'trap']",0QVvkAOstRG26pVYN95CeL,163930,TRUE,72
3110,Casanova,Levert,"['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",1O7hDH3rrF8eyLxrpeoOfb,262373,FALSE,54
3111,Case Of The Ex (Whatcha Gonna Do),Mya,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'rap', 'urban contemporary']",1ak0S3NhwWrUgNlQhJ1412,236826,FALSE,53
3112,Case Of You,Frank Stallone,"['yacht rock']",3yybRgXHBSFdFS9arnJhWo,187853,FALSE,4
3113,Cash Me Outside (#CashMeOutside),DJ Suede The Remix God,"['viral trap']",1r6cyaW7yMykwSyxTuwcuM,129384,TRUE,45
3114,,,,,,,
3115,Cashin' Out,Ca$h Out,"['atl hip hop', 'deep southern trap', 'rap', 'southern hip hop', 'trap']",1POAx4NMLOBPVKZUSsBh92,238760,TRUE,58
3116,Casino Royale,Herb Alpert & The Tijuana Brass,"['adult standards', 'easy listening', 'lounge']",4ZQmVvvP6s7K0acVdWoGMC,155986,FALSE,45
3117,Casonova (Your Playing Days Are Over),Ruby Andrews,"['classic soul', 'northern soul']",5v3lNECv7F40DKpKIFaiNK,313525,FALSE,4
3118,Casper,TakeOff,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1B4gJRq61xTs6r1O0Uq2iY,197079,TRUE,74
3119,Cast Your Fate To The Wind,Shelby Flint,"['movie tunes']",2b9e6tO9HYGTg0WaHw3X3p,125200,FALSE,9
3120,Cast Your Fate To The Wind,Sounds Orchestral,"[]",38KTIenSEnoGNGLUrYdFLV,195000,FALSE,29
3121,Cast Your Fate To The Wind,Steve Alaimo,"[]",3F3Hwe7PGMUledxl25QeGH,141600,FALSE,0
3122,Cast Your Fate To The Wind,Vince Guaraldi Trio,"['adult standards', 'christmas instrumental', 'jazz trio']",2Uyv4IymecQUPjKchJKC3R,185866,FALSE,54
3123,Castaway,Zac Brown Band,"['contemporary country', 'country', 'country road', 'modern country rock']",5PNcJn4oFNvlRfrZBHfqWh,188053,FALSE,60
3124,Castle On The Hill,Ed Sheeran,"['pop', 'uk pop']",6PCUP3dWmTjcTtXY02oFdT,261153,FALSE,80
3125,Castles In The Air,Don McLean,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'traditional folk']",3sT8Pu1fKLh8dwYUy52hg1,223200,FALSE,52
3126,Castles In The Sky,Ian Van Dahl Featuring Marsha,"['bubble trance', 'eurodance']",3KhoIbIPMmoGthbBAPxgOK,227133,FALSE,58
3127,Cat Daddy,Rej3ctz,"[]",1N4jhCFeE0hrZGYfpJsSAF,200803,TRUE,49
3128,Cat People (Putting Out Fire),David Bowie,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']",3CD75JGmSMKA3RW5RtOwAz,252493,FALSE,56
3129,Cat Scratch Fever,Ted Nugent,"['album rock', 'blues rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock', 'southern rock']",0SvfyHYDp2uIsHt53LDlI9,219400,FALSE,59
3130,Cat's In The Cradle,Harry Chapin,"['folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'traditional folk']",2obblQ6tcePeOEVJV6nEGD,222951,FALSE,64
3131,Cat's In The Cradle,Ugly Kid Joe,"['funk metal', 'funk rock', 'glam metal', 'hard rock', 'post-grunge', 'rock']",5x9RZg7HfXGY3JayXL3seF,241893,FALSE,63
3132,Catch Me I'm Falling,Real Life,"['post-teen pop', 'social media pop', 'teen pop']",3Guz2ytmxqThnnJGHwXviA,245466,FALSE,37
3133,Catch Me,Demi Lovato,"['dance pop', 'pop', 'post-teen pop']",7eM88DF4yL4hpNnB6oJLnD,190000,FALSE,52
3134,Catch My Breath,Kelly Clarkson,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",5qxPabNDnJQ551Tf4v6k3j,250386,FALSE,56
3135,Catch My Fall,Billy Idol,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",6vrQiNJDkGyKzxlNCQGwNo,224333,FALSE,43
3136,Catch The Wind,Donovan,"['art rock', 'brill building pop', 'british folk', 'british invasion', 'classic rock', 'classic uk pop', 'folk', 'folk rock', 'glam rock', 'mellow gold', 'protopunk', 'psychedelic folk', 'psychedelic rock', 'rock', 'roots rock', 'scottish singer-songwriter', 'singer-songwriter', 'soft rock', 'traditional folk']",6aXKbU2QGsOms8UT3eUOg1,173813,FALSE,58
3137,Catch Us If You Can,The Dave Clark Five,"['brill building pop', 'british invasion', 'bubblegum pop', 'classic garage rock', 'classic uk pop', 'folk rock', 'merseybeat', 'rock-and-roll']",453DFhFXIS9HEGGl0OGlMZ,114733,FALSE,26
3138,Catch,Brett Young,"['contemporary country']",53cGGBxGPaRjP0HVUESyW5,196440,FALSE,67
3139,Catching The Sun,Spyro Gyra,"['jazz funk', 'jazz fusion', 'progressive jazz fusion', 'smooth jazz']",31lmQKukCAolRicff7wD4N,281946,FALSE,37
3140,Cater 2 U,Destiny's Child,"['dance pop', 'girl group', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",6uYAPqxP69zfpCbsTHXgiz,245400,FALSE,64
3141,Catfish,Four Tops,"['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",6tRGxhyqh6ZcKFxPLw1o0N,395106,FALSE,10
3142,Cathedrals,D.C. LaRue,"['deep disco']",2nyEZcFmGjz6QXtIjr4fkq,465436,FALSE,20
3143,Cathy's Clown,The Everly Brothers,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",1MA9StLzlFftLbuqOmoWij,144013,FALSE,51
3144,Caught A Lite Sneeze,Tori Amos,"['art pop', 'ectofolk', 'folk', 'lilith', 'melancholia', 'new wave pop', 'permanent wave', 'piano rock', 'pop rock', 'singer-songwriter']",2k2Nwz0FLUIKl7UyavRhjx,265213,FALSE,43
3145,Caught In A Dream,Alice Cooper,"['album rock', 'blues rock', 'classic rock', 'comic', 'glam metal', 'glam rock', 'hard rock', 'metal', 'protopunk', 'rock']",4Q2UbOhGxHwoa3QuLHYQjh,189906,FALSE,37
3146,Caught In The Game,Survivor,"['album rock', 'hard rock', 'rock', 'soft rock']",7oJha5sW0FFC5zSslt7MUG,286266,FALSE,29
3147,Caught Out There,Kelis,"['dance pop', 'electropop', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']",1nZkrUFLq265za9lofFO3p,291706,FALSE,48
3148,Caught Their Eyes,JAY-Z Featuring Frank Ocean,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",71oM9w2BbJxzTpxzWIE0lw,206133,TRUE,61
3149,Caught Up In The Rapture,Anita Baker,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'smooth jazz', 'soul', 'urban contemporary']",5z1Yde01fIsC6NaswUXbDI,250266,FALSE,53
3150,Caught Up In You,38 Special,"['album rock', 'classic rock', 'country rock', 'folk rock', 'glam metal', 'hard rock', 'mellow gold', 'rock', 'soft rock', 'southern rock']",3jYRpwbctfqB77uU7T7K3U,279333,FALSE,64
3151,Caught Up,Usher,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",5zdUc1JRCImBYcDWgvFNpE,224640,FALSE,63
